id_lectura,fecha_hora,edificio,ciudad,tipo_edificio,superficie_m2,temperatura_exterior_c,humedad_relativa_pct,radiacion_solar_wm2,ocupacion_personas,hvac_activo,modo_hvac,consumo_kwh,generacion_solar_kwh,periodo_tarifario,coste_eur
987,2025-09-06 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,31.7,65.3,642.7,409,1,Refrigeracion,220.73,120.05,Valle,10.49
1409,2025-11-01 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.4,72.6,0.0,135,1,Calefaccion,71.59,0.0,Valle,8.1
489,2025-05-01 00:00:00,Campus Norte,Bilbao,Educativo,8600,12.5,81.1,0.0,22,0,Apagado,13.69,0.0,Valle,1.16
545,2025-06-26 00:00:00,Campus Norte,Bilbao,Educativo,8600,17.7,88.5,0.0,9,0,Apagado,19.11,0.0,Valle,1.79
434,2025-03-06 08:00:00,Campus Norte,Bilbao,Educativo,8600,11.6,85.1,65.1,757,si,Calefaccion,111.96,5.28,Llano,15.29
1055,2025-11-13 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,23.4,70.4,484.7,459,1,Ventilacion,199.21,101.08,Llano,16.99
929,2025-07-12 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,28.2,43.1,0.0,193,1,Refrigeracion,180.61,0.0,Valle,17.61
1701,2025-08-17 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,22.9,47.3,0.0,32,0,Apagado,81.01,0.0,Valle,8.59
1736,2025-09-18 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,,75.1,0.0,188,0,Apagado,248.38,0.0,Punta,64.38
1653,2025-06-30 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.7,58.2,0.0,68,0, APAGADO,110.14,0.0,Valle,10.61
16,2025-01-13 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,5.4,73.2,0.0,75,1,Calefaccion,46.4,0.0,Punta,11.51
168,2025-06-14 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,26.4,40.5,57.5,14,0,Apagado,24.07,8.75,Valle,1.37
1065,2025-11-25 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,10.4,64.9,0.0,240,1,Calefaccion,184.66,0.0,Valle,19.2
1333,2025-08-17 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.9,62.6,0.0,0,0,Apagado,46.28,0.0,Valle,4.77
1226,2025-05-01 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.5,82.5,209.4,121,No,Apagado,38.21,25.83,Valle,1.03
387,2025-01-17 14:00:00,Campus Norte,Bilbao,Educativo,8600,11.7,92.9,314.4,749,1, CALEFACCION,74.93,24.27,Llano,8.01
1344,2025-08-25 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,28.0,66.5,0.0,1249,1,Refrigeracion,287.61,0.0,Punta,74.4
1792,2025-11-13 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,10.0,63.9,0.0,186,1,Calefaccion,255.52,0.0,Punta,68.17
539,2025-06-18 14:00:00,Campus Norte,Bilbao,Educativo,8600,22.2,72.6,811.2,780,0,Apagado,82.25,66.21,Llano,2.4
116,2025-04-23 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,19.1,47.4,0.0,102,0,Apagado,42.44,0.0,Punta,9.03
1831,2025-12-23 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,13.4,67.9,430.6,176,1,Calefaccion,169.12,117.86,Llano,8.42
1080,2025-12-07 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.1,78.6,0.0,392,Si,Calefaccion,289.65,0.0,Valle,30.7
504,2025-05-13 20:00:00,Campus Norte,Bilbao,Educativo,8600,16.8,88.5,66.5,93,0,Apagado,21.97,4.82,Punta,3.63
2073,2025-08-21 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,19.0,77.0,0.0,304,0,Apagado,93.37,0.0,Valle,10.0
763,2025-01-25 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.5,53.8,590.9,444,0,Apagado,198.4,107.46,Valle,8.54
1003,2025-09-22 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.5,54.6,681.9,384,1,Refrigeracion,196.45,133.47,Llano,10.98
363,2025-12-27 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,12.9,69.5,335.9,25,0,Apagado,17.31,47.88,Valle,-1.28
669,2025-10-28 00:00:00,Campus Norte,Bilbao,Educativo,8600,8.4,95.7,0.0,,TRUE,Calefaccion,28.94,0.0,Valle,3.12
738,2025-01-01 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,8.1,78.3,0.0,420,1,Calefaccion,274.72,0.0,Valle,28.3
1818,2025-12-11 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,5.3,79.4,0.0,172,TRUE,Calefaccion,259.6,0.0,Llano,
1026,2025-10-16 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,13.6,60.0,87.6,424,1,Calefaccion,287.98,18.81,Llano,48.18
739,2025-01-01 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.8,69.7,400.4,,1,Ventilacion,214.45,82.53,Valle,13.48
1617,2025-05-25 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,17.2,59.3,0.0,32,0,Apagado,68.6,0.0,Valle,6.07
1418,2025-11-09 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.9,81.4,0.0,72,1,Calefaccion,63.92,0.0,Valle,6.88
770,2025-02-02 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,12.1,69.9,0.0,410,1,Calefaccion,310.19,0.0,Valle,29.5
1743,2025-09-26 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,24.2,53.5,531.8,174,1,Refrigeracion,162.82,145.97,Llano,2.92
361,2025-12-27 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,-0.7,80.4,0.0,32,0,Apagado,26.35,0.0,Valle,2.66
784,2025-02-14 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.5,74.5,0.0,420,1,Calefaccion,299.13,0.0,Punta,68.44
53,2025-02-22 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,1.7,73.3,0.0,72,0,Apagado,27.23,0.0,Valle,2.38
1287,2025-06-30 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,28.0,42.9,916.0,1298,1,Refrigeracion,217.18,122.21,Llano,14.17
2035,2025-07-12 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,27.9,66.1,758.8,111,1,Refrigeracion,31.38,0.0,Valle,3.0
1578,2025-04-15 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,-999.0,69.8,248.1,183,Si,Calefaccion,158.0,70.12,Llano,12.13
1692,2025-08-05 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,25.2,71.0,0.0,182,1,Refrigeracion,244.47,0.0,Punta,61.41
1454,2025-12-15 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.1,99.0,0.0,129,0,Apagado,54.06,0.0,Llano,8.99
853,2025-04-27 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.0,55.0,0.0,177,1,Calefaccion,184.02,0.0,Valle,15.94
1806,2025-11-29 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,9.1,74.3,0.0,69,1,Calefaccion,137.58,0.0,Valle,14.6
1652,2025-06-26 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,28.2,50.6,61.0,-1,1,Refrigeracion,269.93,16.11,Punta,56.37
1937,2025-04-07 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,9.9,95.5,0.0,314,1,Calefaccion,102.34,0.0,Valle,9.12
1901,2025-03-02 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.8,89.1,0.0,289,1,Calefaccion,95.95,0.0,Valle,8.72
540,2025-06-18 20:00:00,Campus Norte,Bilbao,Educativo,8600,20.1,82.5,70.5,72,0,Apagado,21.86,5.02,Punta,3.61
571,2025-07-20 14:00:00,Campus Norte, Bilbao ,Educativo,8600,24.9,67.3,736.9,0,0,Apagado,8.43,54.51,Valle,-1.78
2106,2025-09-22 08:00:00,Residencial Mirador,BARCELONA,Residencial,9800,16.8,76.5,158.7,102,FALSE,Apagado,21.44,0.0,Llano,3.6
1382,2025-10-04 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,15.2,73.9,111.3,195,1,Ventilacion,55.06,13.94,Valle,4.45
397,2025-01-29 00:00:00,Campus Norte,Bilbao,Educativo,8600,5.1,99.0,0.0,34,1,Calefaccion,25.67,0.0,Valle,2.54
1452,2025-12-11 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,13.0,75.4,0.0,1337,1,Calefaccion,278.3,0.0,Punta,72.05
1953,2025-04-23 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.9,81.0,0.0,317,1,Ventilacion,92.35,0.0,Valle,7.83
759,2025-01-21 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.2,80.0,330.2,382,0,Apagado,208.85,64.9,Llano,23.03
930,2025-07-12 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.4,48.1,468.9,396,1,Refrigeracion,213.54,87.59,Valle,12.31
112,2025-04-19 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,18.3,,0.0,0,No,Apagado,23.67,0.0,Valle,1.99
137,2025-05-17 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,16.2,51.2,0.0,0,0,Apagado,22.72,0.0,Valle,1.95
1810,2025-12-03 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,6.1,87.5,0.0,160,1,Calefaccion,243.74,0.0,Llano,41.41
413,2025-02-14 00:00:00,Campus Norte,Bilbao,Educativo,8600,4.4,99.0,0.0,57,1,Calefaccion,28.59,0.0,Valle,2.65
2198,2025-12-23 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,8.9,81.3,0.0,90,1,Calefaccion,39.57,0.0,Llano,6.56
495,2025-05-05 14:00:00,Campus Norte,Bilbao,Educativo,8600,21.0,81.0,519.2,813,0,Apagado,82.47,42.6,Llano,5.62
1519,2025-02-14 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,12.9,74.5,352.9,179,1,Calefaccion,164.31,95.6,Llano,10.24
713,2025-12-11 00:00:00,Campus Norte,Bilbao,Educativo,8600,5.6,81.7,0.0,82,TRUE,Calefaccion,29.71,0.0,Valle,3.17
1378,2025-09-30 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,15.4,79.7,142.9,105,FALSE,Apagado,38.86,19.15,Llano,3.5
1403,2025-10-24 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,25.5,64.2,472.9,1301,1,Refrigeracion,208.52,63.21,Llano,25.31
1154,2025-02-18 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,12.6,83.5,45.3,48,0,Apagado,51.1,5.28,Llano,6.93
2194,2025-12-19 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,9.2,96.5,0.0,54,1,Calefaccion,33.77,0.0,Llano,5.66
2206,2025-12-31 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,9.3,84.0,0.0,46,1,Calefaccion,34.43,0.0,Llano,5.41
1838,2025-12-31 08:00:00,Planta Logistica R2, Zaragoza ,Industrial,26000,6.6,76.9,0.0,180,1,Calefaccion,275.02,0.0,Llano,45.3
668,2025-10-24 20:00:00,Campus Norte,Bilbao,Educativo,8600,13.6,98.1,0.0,47,1,Calefaccion,23.65,0.0,Punta,6.38
1716,2025-08-29 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,24.4,52.5,0.0,156,1,Refrigeracion,232.35,0.0,Punta,61.83
2177,2025-12-03 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,6.6,94.3,0.0,261,Si,Calefaccion,104.69,0.0,Valle,11.24
1140,2025-02-02 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,,92.0,0.0,1437,1,Calefaccion,297.85,0.0,Valle,29.04
827,2025-03-30 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,23.6,48.0,705.9,415,1,Ventilacion,199.09,120.45,Valle,6.76
1612,2025-05-17 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.5,59.1,23.2,57,0,Apagado,123.61,6.8,Valle,10.35
1647,2025-06-22 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,31.4,58.5,867.9,66,1,Refrigeracion,109.21,233.6,Valle,-4.54
51,2025-02-18 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,13.4,62.0,507.4,580,1,Calefaccion,111.59,79.05,Llano,4.9
1072,2025-11-29 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,12.0,66.7,0.0,447,1,Calefaccion,273.35,0.0,Valle,29.71
685,2025-11-13 00:00:00,Campus Norte,Bilbao,Educativo,8600,6.3,99.0,0.0,49,TRUE,Calefaccion,27.43,0.0,Valle,2.92
898,2025-06-10 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,25.4,50.2,382.9,381,1,Refrigeracion,217.08,85.6,Llano,19.27
1684,2025-07-28 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,27.1,64.8,19.8,152,1,Refrigeracion,242.0,5.34,Punta,57.11
606,2025-08-25 08:00:00,Campus Norte,Bilbao,Educativo,8600,14.9,84.1,185.8,136,0,Apagado,14.99,14.85,Llano,0.02
1261,2025-06-06 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,18.7,78.2,0.0,,no,Apagado,46.39,0.0,Valle,4.16
1179,2025-03-14 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.3,61.1,541.6,1208,0,Apagado,186.89,63.7,Llano,17.79
520,2025-05-29 20:00:00,Campus Norte,Bilbao,Educativo,8600,19.6,75.9,79.2,104,0,Apagado,21.89,6.12,Punta,3.44
584,2025-08-01 20:00:00,Campus Norte,Bilbao,Educativo,8600,21.1,80.2,0.0,0,No,Apagado,11.45,0.0,Punta,2.76
2009,2025-06-18 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.5,78.4,0.0,341,0,Apagado,93.61,0.0,Valle,8.83
587,2025-08-05 14:00:00,Campus Norte,Bilbao,Educativo,8600,20.1,80.4,628.5,0,0,Apagado,7.26,45.88,Llano,-2.58
1237,2025-05-13 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.9,80.9,0.0,108,0,Apagado,55.3,0.0,Valle,4.69
1600,2025-05-05 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,20.7,,0.0,163,no,Apagado,257.25,0.0,Punta,53.97
1727,2025-09-10 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,25.6,56.7,720.5,186,1,Refrigeracion,185.24,194.12,Llano,-0.62
1117,2025-01-13 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,8.6,88.8,0.0,10,0,Apagado,47.39,0.0,Valle,4.67
1839,2025-12-31 14:00:00,Planta Logistica R2, Zaragoza,Industrial,26000,10.8,64.4,385.3,185,1,Calefaccion,166.98,102.13,Llano,10.59
473,2025-04-15 00:00:00,Campus Norte,Bilbao,Educativo,8600,12.1,94.0,0.0,84,1,Calefaccion,24.79,0.0,Valle,2.17
374,2025-01-05 08:00:00,Campus Norte,Bilbao,Educativo,8600,9.1,99.0,0.0,18,0,Apagado,15.24,0.0,Valle,1.49
1925,2025-03-26 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.8,92.5,0.0,300,1,Calefaccion,104.24,0.0,Valle,9.2
3,2025-01-01 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,13.2,77.9,292.7,30,0,Apagado,18.35,47.28,Valle,-1.17
330,2025-11-25 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,8.0,66.9,0.0,344,1,Calefaccion,105.73,0.0,Llano,18.83
966,2025-08-17 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.5,50.6,379.3,419,1,Refrigeracion,236.31,76.87,Valle,16.74
2205,2025-12-31 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.8,85.6,0.0,308,1,Calefaccion,101.63,0.0,Valle,10.06
437,2025-03-10 00:00:00,Campus Norte,Bilbao,Educativo,8600,9.5,89.2,,11,1,Calefaccion,23.78,0.0,Valle,2.03
1014,2025-10-04 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.1,44.0,171.8,391,0,Apagado,200.87,36.87,Valle,17.99
1089,2025-12-19 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,3.5,77.8,0.0,156,1,Calefaccion,191.7,0.0,Valle,19.78
1161,2025-02-26 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,7.8,85.7,0.0,112,0,Apagado,47.9,0.0,Valle,4.35
1047,2025-11-05 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,23.2,56.4,619.6,402,1,Ventilacion,201.74,118.79,Llano,14.38
1144,2025-02-06 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,,83.5,0.0,1260,1,Calefaccion,249.34,0.0,Punta,57.42
2186,2025-12-11 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,10.6,74.8,0.0,67,1,Calefaccion,35.54,0.0,Llano,6.21
1732,2025-09-14 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,22.4,54.8,0.0,62,0,Apagado,140.21,0.0,Valle,15.41
421,2025-02-22 00:00:00,Campus Norte,Bilbao,Educativo,8600,7.5,90.5,0.0,0,FALSE,Apagado,12.45,0.0,Valle,1.1
1294,2025-07-08 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,28.0,57.8,423.8,11,0,Apagado,30.9,45.67,Llano,-0.9
2013,2025-06-22 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,18.2,63.3,0.0,324,0,Apagado,96.18,0.0,Valle,8.95
402,2025-02-02 08:00:00,Campus Norte,Bilbao,Educativo,8600,6.2,91.2,0.0,0,0,Apagado,11.92,0.0,Valle,1.15
154,2025-06-02 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,20.9,45.8,402.3,368,no,Apagado,67.27,60.71,Llano,0.96
922,2025-07-04 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,25.8,54.7,467.4,391,1, REFRIGERACION,214.53,91.38,Llano,18.89
1550,2025-03-18 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,9.5,69.6,128.9,160,1,Calefaccion,166.84,37.0,Llano,18.89
1301,2025-07-16 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,25.4,71.8,0.0,23,FALSE,Apagado,48.2,0.0,Valle,4.67
254,2025-09-10 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,20.0,56.3,273.6,284,0,Apagado,59.62,39.36,Llano,3.49
1602,2025-05-09 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,16.0,50.4,357.4,180,0,Apagado,152.65,95.34,Llano,7.7
624,2025-09-10 20:00:00,Campus Norte,Bilbao,Educativo,8600,20.4,86.8,0.0,119,0,Apagado,24.21,0.0,Punta,6.57
1842,2025-01-01 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.7,86.5,0.0,126,1,Calefaccion,50.51,0.0,Valle,5.09
258,2025-09-14 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.9,55.5,232.3,0,0,Apagado,15.07,37.3,Valle,-0.97
246,2025-09-02 08:00:00,Torre Atlantida,MADRID,Oficinas,12500,18.3,57.5,273.0,333,0,Apagado,65.31,42.48,Llano,3.92
1995,2025-06-02 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,25.6,57.1,702.7,60,1,Refrigeracion,20.4,0.0,Llano,2.95
1851,2025-01-09 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,14.7,85.3,397.7,63,1,Ventilacion,,0.0,Llano,2.88
2101,2025-09-18 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,18.7,67.3,0.0,306,0,Apagado,90.55,0.0,Valle,9.96
1491,2025-01-17 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,12.0,65.9,416.8,154,1,Calefaccion,160.75,116.15,Llano,7.26
1384,2025-10-04 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.3,72.3,0.0,1584,0,Apagado,297.76,0.0,Valle,32.52
2016,2025-06-22 20:00:00,Residencial Mirador,Barcelona ,Residencial,9800,24.4,72.5,59.2,312,1,Refrigeracion,96.51,0.0,Valle,9.12
1986,2025-05-25 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.2,71.5,430.2,108,0,Apagado,28.07,0.0,Valle,2.51
516,2025-05-25 20:00:00,Campus Norte,Bilbao,Educativo,8600,20.0,83.3,5.3,0,0,Apagado,13.48,0.4,Valle,1.14
17,2025-01-17 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,-5.5,88.3,0.0,35,0,Apagado,26.91,0.0,Valle,2.66
503,2025-05-13 14:00:00,Campus Norte,Bilbao,Educativo,8600,22.1,74.8,652.4,737,0,Apagado,82.45,48.47,Llano,4.86
625,2025-09-14 00:00:00,Campus Norte,Bilbao,Educativo,8600,15.0,76.6,0.0,1,0,Apagado,12.65,0.0,Valle,1.35
147,2025-05-25 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,27.2,56.6,743.4,0,0, APAGADO,16.91,108.02,Valle,-3.2
2164,2025-11-17 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.2,82.6,0.0,310,1,Calefaccion,101.84,0.0,Punta,27.05
996,2025-09-14 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,22.6,63.7,,440,0,Apagado,278.46,0.0,Valle,29.57
1712,2025-08-25 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,24.1,57.7,0.0,158,1,Refrigeracion,256.59,0.0,Punta,67.97
1854,2025-01-13 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,9.6,93.9,0.0,100,1,Calefaccion,36.98,0.0,Llano,5.69
1324,2025-08-05 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,25.8,59.2,0.0,1424,1,Refrigeracion,296.73,0.0,Punta,74.81
1561,2025-03-30 00:00:00,Planta Logistica R2,zaragoza,Industrial,26000,-999.0,71.3,0.0,30,1,Calefaccion,91.64,0.0,Valle,7.94
21,2025-01-21 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,1.5,73.0,0.0,23,0,Apagado,24.83,0.0,Valle,2.42
2160,2025-11-13 20:00:00,Residencial Mirador,barcelona,Residencial,9800,13.4,86.1,0.0,295,1,Calefaccion,94.17,0.0,Punta,24.04
1951,2025-04-19 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.4,71.7,488.6,123,0,Apagado,26.83,0.0,Valle,2.24
1470,2025-12-31 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,11.5,87.6,0.0,242,0,Apagado,54.92,0.0,Llano,8.67
7,2025-01-05 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,11.0,64.7,475.8,0,no,Apagado,16.07,73.48,Valle,-2.37
274,2025-09-30 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,11.6,68.5,133.4,372,1,Calefaccion,75.98,20.03,Llano,9.77
1095,2025-12-23 14:00:00,Hospital Sur, Sevilla ,Sanitario,21000,12.0,75.1,443.5,434,1,Calefaccion,213.65,82.13,Llano,22.03
1900,2025-02-26 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,12.0,78.3,0.0,289,1,Calefaccion,96.32,0.0,Punta,21.43
2203,2025-12-27 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,16.4,82.5,342.1,114,0,Apagado,26.95,0.0,Valle,2.78
260,2025-09-14 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,22.0,52.3,0.0,0,0,Apagado,24.84,0.0,Valle,2.71
1134,2025-01-29 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,11.4,85.9,0.0,155,0, APAGADO,54.19,0.0,Llano,8.55
1259,2025-06-02 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,27.0,68.3,817.0,1311,Si,Refrigeracion,209.23,94.68,Llano,16.37
232,2025-08-17 20:00:00,Torre Atlantida, Madrid,Oficinas,12500,26.2,48.7,0.0,0,0,Apagado,23.36,0.0,Valle,2.45
1581,2025-04-19 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,12.6,73.2,0.0,20,1,Calefaccion,83.55,0.0,Valle,7.14
1128,2025-01-21 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,14.5,,0.0,1374,si,Ventilacion,265.5,0.0,Punta,62.45
386,2025-01-17 08:00:00,Campus Norte,Bilbao,Educativo,8600,5.8,97.0,0.0,771,1,Calefaccion,113.82,0.0,Llano,17.72
1380,2025-09-30 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.0,73.8,0.0,1239,0,Apagado,270.79,0.0,Punta,73.41
1264,2025-06-06 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,27.4,69.7,,1332,1,Refrigeracion,307.9,5.45,Punta,67.45
626,2025-09-14 08:00:00,Campus Norte,Bilbao,Educativo,8600,15.0,85.7,208.2,0,0,Apagado,8.08,16.31,Valle,-0.35
164,2025-06-10 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,25.4,45.0,66.1,48,si,Refrigeracion,40.52,9.9,Punta,7.17
272,2025-09-26 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,18.5,50.8,0.0,63,0,Apagado,37.44,0.0,Punta,9.97
64,2025-03-02 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,10.6,72.8,0.0,52,0,Apagado,27.55,0.0,Valle,2.5
1853,2025-01-13 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,6.8,98.3,,330,1,Calefaccion,100.33,0.0,Valle,9.98
1960,2025-04-27 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.5,68.6,0.0,310,0,Apagado,109.9,0.0,Valle,9.54
1955,2025-04-23 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,22.8,64.3,636.4,80,0,Apagado,20.18,0.0,Llano,2.73
95,2025-04-03 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,21.0,46.0,577.6,607,0,Apagado,109.25,87.83,Llano,2.97
293,2025-10-20 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,9.1,71.4,0.0,5,0,Apagado,24.62,0.0,Valle,2.69
209,2025-07-28 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,22.2,,0.0,19,0,Apagado,22.12,0.0,Valle,2.23
2193,2025-12-19 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,6.7,76.7,0.0,301,1, CALEFACCION,104.63,0.0,Valle,10.45
45,2025-02-14 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,2.0,69.1,0.0,0,0,Apagado,22.69,0.0,Valle,2.04
1869,2025-01-29 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.0,96.8,0.0,300,Si,Calefaccion,99.7,0.0,Valle,9.95
1673,2025-07-20 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,24.8,57.6,0.0,20,1,Refrigeracion,,0.0,Valle,8.19
502,2025-05-13 08:00:00,Campus Norte, Bilbao,Educativo,8600,12.2,78.5,294.2,844,1,Calefaccion,91.74,22.11,Llano,9.56
836,2025-04-07 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,22.6,68.3,0.0,407,0,Apagado,300.74,0.0,Punta,63.76
417,2025-02-18 00:00:00,Campus Norte,Bilbao,Educativo,8600,4.2,92.5,0.0,139,1,Calefaccion,32.95,0.0,Valle,3.14
2047,2025-07-24 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,28.2,66.1,850.6,78,1,Refrigeracion,24.62,0.0,Llano,3.99
